user_id,age,gender,height,weight,activity_level,dietary_preference,BMI,obesity_level,goal,TDEE,daily_cals_goal,protein_g,carbs_g,fats_g
1514,41,Female,180,67,Lightly Active,Omnivore,20.68,healthy weight,mainten_weight,1964.88,1964.88,147.37,196.49,65.5
1515,33,Female,165,58,Extremely Active,Omnivore,21.3,healthy weight,mainten_weight,2441.97,2441.97,183.15,244.2,81.4
1516,62,Male,198,67,Very Active,Vegan,17.09,underweight,gain_muscle,2764.31,3264.31,241.88,310.98,61.43
1517,46,Male,196,73,Very Active,Vegan,19.0,healthy weight,mainten_weight,2984.25,2984.25,223.82,298.43,99.47
1518,23,Female,176,89,Moderately Active,Vegetarian,28.73,overweight,loss_weight,2656.7,2156.7,265.67,199.25,88.56
1519,65,Male,156,67,Moderately Active,Vegan,27.53,overweight,loss_weight,2053.75,1553.75,205.38,154.03,68.46
1520,34,Male,191,74,Lightly Active,Vegetarian,20.28,healthy weight,mainten_weight,2432.03,2432.03,182.4,243.2,81.07
1521,55,Male,162,92,Moderately Active,Omnivore,35.06,obese,loss_weight,2576.88,2076.88,257.69,193.27,85.9
1522,35,Female,164,78,Very Active,Vegan,29.0,overweight,loss_weight,2534.03,2034.0300000000002,253.4,190.05,84.47
1523,19,Male,162,52,Extremely Active,Omnivore,19.81,healthy weight,mainten_weight,2740.75,2740.75,205.56,274.07,91.36
1524,32,Male,194,62,Lightly Active,Omnivore,16.47,underweight,gain_muscle,2306.56,2806.56,201.82,259.49,51.26
1525,34,Female,188,90,Moderately Active,Vegetarian,25.46,overweight,loss_weight,2703.2,2203.2,270.32,202.74,90.11
1526,40,Female,156,68,Extremely Active,Vegan,27.94,overweight,loss_weight,2458.6,1958.6,245.86,184.39,81.95
1527,27,Male,159,75,Lightly Active,Omnivore,29.67,overweight,loss_weight,2218.91,1718.9099999999999,221.89,166.42,73.96
1528,60,Male,154,85,Lightly Active,Omnivore,35.84,obese,loss_weight,2086.56,1586.56,208.66,156.49,69.55
1529,25,Male,167,95,Very Active,Omnivore,34.06,obese,loss_weight,3232.22,2732.22,323.22,242.42,107.74
1530,21,Female,195,84,Moderately Active,Omnivore,22.09,healthy weight,mainten_weight,2778.76,2778.76,208.41,277.88,92.63
1531,52,Female,165,91,Extremely Active,Vegetarian,33.43,obese,loss_weight,2888.47,2388.47,288.85,216.64,96.28
1532,46,Male,188,93,Very Active,Omnivore,26.31,overweight,loss_weight,3243.0,2743.0,324.3,243.22,108.1
1533,36,Female,193,95,Moderately Active,Vegetarian,25.5,overweight,loss_weight,2813.64,2313.64,281.36,211.02,93.79
1534,62,Female,163,63,Extremely Active,Vegan,23.71,healthy weight,mainten_weight,2237.72,2237.72,167.83,223.77,74.59
1535,64,Female,158,95,Very Active,Vegetarian,38.05,obese,loss_weight,2512.46,2012.46,251.25,188.43,83.75
1536,46,Female,199,75,Extremely Active,Vegetarian,18.94,healthy weight,mainten_weight,3045.22,3045.22,228.39,304.52,101.51
1537,59,Male,162,99,Sedentary,Vegetarian,37.72,obese,loss_weight,2055.0,1555.0,205.5,154.12,68.5
1538,23,Female,184,100,Moderately Active,Omnivore,29.54,overweight,loss_weight,2904.7,2404.7,290.47,217.85,96.82
1539,56,Male,177,99,Extremely Active,Omnivore,31.6,obese,loss_weight,3460.38,2960.38,346.04,259.53,115.35
1540,18,Male,163,61,Sedentary,Vegan,22.96,healthy weight,mainten_weight,1852.5,1852.5,138.94,185.25,61.75
1541,56,Female,157,100,Very Active,Vegetarian,40.57,severely obese,loss_weight,2656.93,2156.93,265.69,199.27,88.56
1542,62,Male,186,86,Extremely Active,Omnivore,24.86,healthy weight,mainten_weight,3263.25,3263.25,244.74,326.33,108.77
1543,27,Male,179,72,Moderately Active,Vegan,22.47,healthy weight,mainten_weight,2648.56,2648.56,198.64,264.86,88.29
1544,33,Male,200,80,Lightly Active,Vegan,20.0,healthy weight,mainten_weight,2598.75,2598.75,194.91,259.88,86.62
1545,50,Female,197,73,Extremely Active,Vegetarian,18.81,healthy weight,mainten_weight,2945.47,2945.47,220.91,294.55,98.18
1546,34,Female,162,61,Extremely Active,Vegetarian,23.24,healthy weight,mainten_weight,2453.85,2453.85,184.04,245.38,81.8
1547,21,Male,159,94,Very Active,Vegan,37.18,obese,loss_weight,3163.22,2663.22,316.32,237.24,105.44
1548,43,Female,187,84,Lightly Active,Vegetarian,24.02,healthy weight,mainten_weight,2245.03,2245.03,168.38,224.5,74.83
1549,42,Female,200,74,Sedentary,Vegetarian,18.5,healthy weight,mainten_weight,1942.8,1942.8,145.71,194.28,64.76
1550,22,Male,194,100,Extremely Active,Vegetarian,26.57,overweight,loss_weight,4004.25,3504.25,400.43,300.32,133.47
1551,36,Female,163,51,Moderately Active,Omnivore,19.2,healthy weight,mainten_weight,1841.01,1841.01,138.08,184.1,61.37
1552,58,Female,154,72,Lightly Active,Vegetarian,30.36,obese,loss_weight,1693.31,1193.31,169.33,127.0,56.44
1553,52,Female,184,94,Lightly Active,Vegan,27.76,overweight,loss_weight,2294.88,1794.88,229.49,172.12,76.5
1554,30,Female,162,60,Extremely Active,Vegan,22.86,healthy weight,mainten_weight,2472.85,2472.85,185.46,247.28,82.43
1555,35,Female,172,99,Very Active,Vegetarian,33.46,obese,loss_weight,2982.53,2482.53,298.25,223.69,99.42
1556,26,Male,182,92,Sedentary,Vegetarian,27.77,overweight,loss_weight,2319.0,1819.0,231.9,173.92,77.3
1557,27,Male,157,100,Moderately Active,Vegetarian,40.57,severely obese,loss_weight,2869.44,2369.44,286.94,215.21,95.65
1558,21,Male,182,75,Extremely Active,Vegetarian,22.64,healthy weight,mainten_weight,3396.25,3396.25,254.72,339.62,113.21
1559,19,Male,175,79,Sedentary,Vegan,25.8,overweight,loss_weight,2152.5,1652.5,215.25,161.44,71.75
1560,56,Female,176,92,Sedentary,Omnivore,29.7,overweight,loss_weight,1894.8,1394.8,189.48,142.11,63.16
1561,39,Male,181,92,Lightly Active,Vegetarian,28.08,overweight,loss_weight,2559.22,2059.22,255.92,191.94,85.31
1562,25,Male,179,88,Very Active,Vegetarian,27.46,overweight,loss_weight,3240.84,2740.84,324.08,243.06,108.03
1563,64,Female,183,61,Very Active,Vegan,18.21,underweight,gain_muscle,2195.49,2695.49,192.11,246.99,48.79
1564,25,Male,169,79,Sedentary,Vegetarian,27.66,overweight,loss_weight,2071.5,1571.5,207.15,155.36,69.05
1565,39,Female,183,50,Very Active,Vegan,14.93,underweight,gain_muscle,2221.37,2721.37,194.37,249.9,49.36
1566,63,Female,175,75,Moderately Active,Vegan,24.49,healthy weight,mainten_weight,2120.01,2120.01,159.0,212.0,70.67
1567,25,Female,182,62,Moderately Active,Vegetarian,18.72,healthy weight,mainten_weight,2280.83,2280.83,171.06,228.08,76.03
1568,63,Male,160,68,Very Active,Vegan,26.56,overweight,loss_weight,2363.25,1863.25,236.33,177.24,78.78
1569,64,Female,167,66,Very Active,Omnivore,23.67,healthy weight,mainten_weight,2109.24,2109.24,158.19,210.92,70.31
1570,31,Female,184,67,Lightly Active,Vegetarian,19.79,healthy weight,mainten_weight,2068.0,2068.0,155.1,206.8,68.93
1571,45,Female,177,61,Sedentary,Omnivore,19.47,healthy weight,mainten_weight,1596.3,1596.3,119.72,159.63,53.21
1572,61,Male,171,56,Very Active,Vegetarian,19.15,healthy weight,mainten_weight,2292.09,2292.09,171.91,229.21,76.4
1573,22,Female,155,51,Moderately Active,Vegan,21.23,healthy weight,mainten_weight,1872.01,1872.01,140.4,187.2,62.4
1574,39,Female,197,61,Lightly Active,Omnivore,15.72,underweight,gain_muscle,2042.22,2542.2200000000003,178.69,229.75,45.38
1575,64,Female,152,76,Lightly Active,Vegetarian,32.89,obese,loss_weight,1689.88,1189.88,168.99,126.74,56.33
1576,50,Female,150,96,Sedentary,Vegan,42.67,severely obese,loss_weight,1783.8,1283.8,178.38,133.78,59.46
1577,48,Female,184,68,Sedentary,Omnivore,20.09,healthy weight,mainten_weight,1714.8,1714.8,128.61,171.48,57.16
1578,22,Male,177,82,Very Active,Vegan,26.17,overweight,loss_weight,3141.66,2641.66,314.17,235.62,104.72
1579,38,Male,160,77,Lightly Active,Vegetarian,30.08,obese,loss_weight,2179.38,1679.38,217.94,163.45,72.65
1580,47,Male,186,66,Sedentary,Vegetarian,19.08,healthy weight,mainten_weight,1911.0,1911.0,143.32,191.1,63.7
1581,60,Male,184,71,Lightly Active,Vegan,20.97,healthy weight,mainten_weight,2151.88,2151.88,161.39,215.19,71.73
1582,68,Female,191,98,Lightly Active,Omnivore,26.86,overweight,loss_weight,2300.03,1800.0300000000002,230.0,172.5,76.67
1583,41,Female,164,99,Very Active,Vegan,36.81,obese,loss_weight,2844.53,2344.53,284.45,213.34,94.82
1584,65,Female,156,51,Lightly Active,Vegetarian,20.96,healthy weight,mainten_weight,1373.62,1373.62,103.02,137.36,45.79
1585,69,Male,158,82,Sedentary,Vegetarian,32.85,obese,loss_weight,1761.0,1261.0,176.1,132.07,58.7
1586,55,Male,173,69,Sedentary,Vegan,23.05,healthy weight,mainten_weight,1801.5,1801.5,135.11,180.15,60.05
1587,38,Male,161,69,Lightly Active,Vegan,26.62,overweight,loss_weight,2077.97,1577.9699999999998,207.8,155.85,69.27
1588,25,Male,150,85,Moderately Active,Vegan,37.78,obese,loss_weight,2584.62,2084.62,258.46,193.85,86.15
1589,57,Female,151,64,Sedentary,Vegan,28.07,overweight,loss_weight,1365.3,865.3,136.53,102.4,45.51
1590,56,Female,188,57,Lightly Active,Vegetarian,16.13,underweight,gain_muscle,1793.0,2293.0,156.89,201.71,39.84
1591,23,Male,182,60,Very Active,Vegetarian,18.11,underweight,gain_muscle,2807.44,3307.44,245.65,315.84,62.39
1592,20,Female,195,90,Extremely Active,Vegetarian,23.67,healthy weight,mainten_weight,3529.72,3529.72,264.73,352.97,117.66
1593,47,Female,150,85,Very Active,Vegan,37.78,obese,loss_weight,2400.34,1900.3400000000001,240.03,180.03,80.01
1594,35,Female,185,90,Sedentary,Omnivore,26.3,overweight,loss_weight,2064.3,1564.3000000000002,206.43,154.82,68.81
1595,54,Male,152,78,Very Active,Vegan,33.76,obese,loss_weight,2527.12,2027.12,252.71,189.53,84.24
1596,46,Male,189,53,Very Active,Vegetarian,14.84,underweight,gain_muscle,2563.78,3063.78,224.33,288.43,56.97
1597,59,Male,165,68,Lightly Active,Vegan,24.98,healthy weight,mainten_weight,1954.22,1954.22,146.57,195.42,65.14
1598,46,Male,178,98,Very Active,Omnivore,30.93,obese,loss_weight,3221.44,2721.44,322.14,241.61,107.38
1599,39,Male,179,78,Moderately Active,Vegetarian,24.34,healthy weight,mainten_weight,2648.56,2648.56,198.64,264.86,88.29
1600,40,Male,182,75,Lightly Active,Vegetarian,22.64,healthy weight,mainten_weight,2327.19,2327.19,174.54,232.72,77.57
1601,42,Male,168,77,Lightly Active,Omnivore,27.28,overweight,loss_weight,2220.62,1720.62,222.06,166.55,74.02
1602,39,Female,196,74,Extremely Active,Vegan,19.26,healthy weight,mainten_weight,3057.1,3057.1,229.28,305.71,101.9
1603,34,Male,155,86,Lightly Active,Omnivore,35.8,obese,loss_weight,2287.66,1787.6599999999999,228.77,171.57,76.26
1604,23,Male,163,86,Moderately Active,Omnivore,32.37,obese,loss_weight,2741.56,2241.56,274.16,205.62,91.39
1605,62,Female,153,60,Moderately Active,Vegan,25.63,overweight,loss_weight,1682.14,1182.14,168.21,126.16,56.07
1606,69,Male,164,87,Sedentary,Vegan,32.35,obese,loss_weight,1866.0,1366.0,186.6,139.95,62.2
1607,30,Male,159,65,Very Active,Vegan,25.71,overweight,loss_weight,2585.34,2085.34,258.53,193.9,86.18
1608,60,Male,166,63,Moderately Active,Vegan,22.86,healthy weight,mainten_weight,2127.38,2127.38,159.55,212.74,70.91
1609,43,Male,199,68,Very Active,Vegetarian,17.17,underweight,gain_muscle,2956.22,3456.22,258.67,332.57,65.69
1610,68,Female,195,87,Very Active,Vegetarian,22.88,healthy weight,mainten_weight,2738.87,2738.87,205.42,273.89,91.3
1611,39,Male,155,85,Lightly Active,Omnivore,35.38,obese,loss_weight,2239.53,1739.5300000000002,223.95,167.96,74.65
1612,54,Male,172,62,Sedentary,Omnivore,20.96,healthy weight,mainten_weight,1716.0,1716.0,128.7,171.6,57.2
1613,54,Male,174,70,Moderately Active,Vegetarian,23.12,healthy weight,mainten_weight,2359.88,2359.88,176.99,235.99,78.66
1614,52,Male,169,100,Very Active,Omnivore,35.01,obese,loss_weight,3107.16,2607.16,310.72,233.04,103.57
1615,53,Female,187,66,Extremely Active,Vegetarian,18.87,healthy weight,mainten_weight,2665.22,2665.22,199.89,266.52,88.84
1616,54,Female,161,69,Moderately Active,Omnivore,26.62,overweight,loss_weight,1961.14,1461.14,196.11,147.09,65.37
1617,30,Male,157,52,Lightly Active,Omnivore,21.1,healthy weight,mainten_weight,1864.84,1864.84,139.86,186.48,62.16
1618,45,Female,197,96,Lightly Active,Vegan,24.74,healthy weight,mainten_weight,2482.22,2482.22,186.17,248.22,82.74
1619,56,Female,185,90,Very Active,Vegetarian,26.3,overweight,loss_weight,2786.31,2286.31,278.63,208.97,92.88
1620,65,Female,183,52,Lightly Active,Omnivore,15.53,underweight,gain_muscle,1619.41,2119.41,141.7,182.18,35.99
1621,25,Male,154,54,Moderately Active,Omnivore,22.77,healthy weight,mainten_weight,2142.88,2142.88,160.72,214.29,71.43
1622,25,Male,180,63,Extremely Active,Omnivore,19.44,healthy weight,mainten_weight,3106.5,3106.5,232.99,310.65,103.55
1623,59,Male,163,52,Moderately Active,Omnivore,19.57,healthy weight,mainten_weight,1935.56,1935.56,145.17,193.56,64.52
1624,28,Male,166,91,Very Active,Vegan,33.02,obese,loss_weight,3126.56,2626.56,312.66,234.49,104.22
1625,52,Female,172,90,Very Active,Vegan,30.42,obese,loss_weight,2680.65,2180.65,268.06,201.05,89.36
1626,46,Male,181,87,Lightly Active,Omnivore,26.56,overweight,loss_weight,2442.34,1942.3400000000001,244.23,183.18,81.41
1627,58,Female,171,78,Lightly Active,Omnivore,26.67,overweight,loss_weight,1921.91,1421.91,192.19,144.14,64.06
1628,37,Male,184,76,Lightly Active,Omnivore,22.45,healthy weight,mainten_weight,2378.75,2378.75,178.41,237.88,79.29
1629,35,Female,193,100,Extremely Active,Vegetarian,26.85,overweight,loss_weight,3553.47,3053.47,355.35,266.51,118.45
1630,58,Male,167,56,Very Active,Vegan,20.08,healthy weight,mainten_weight,2274.84,2274.84,170.61,227.48,75.83
1631,49,Female,175,71,Sedentary,Vegetarian,23.18,healthy weight,mainten_weight,1677.3,1677.3,125.8,167.73,55.91
1632,62,Male,198,75,Sedentary,Vegan,19.13,healthy weight,mainten_weight,2019.0,2019.0,151.42,201.9,67.3
1633,47,Female,166,97,Moderately Active,Vegan,35.2,obese,loss_weight,2497.83,1997.83,249.78,187.34,83.26
1634,32,Male,158,66,Lightly Active,Omnivore,26.44,overweight,loss_weight,2052.19,1552.19,205.22,153.91,68.41
1635,61,Female,169,68,Extremely Active,Omnivore,23.81,healthy weight,mainten_weight,2413.47,2413.47,181.01,241.35,80.45
1636,44,Male,184,79,Sedentary,Vegan,23.33,healthy weight,mainten_weight,2070.0,2070.0,155.25,207.0,69.0
1637,43,Female,160,83,Extremely Active,Vegan,32.42,obese,loss_weight,2762.6,2262.6,276.26,207.19,92.09
1638,24,Male,178,83,Moderately Active,Omnivore,26.2,overweight,loss_weight,2832.62,2332.62,283.26,212.45,94.42
1639,29,Male,166,99,Very Active,Omnivore,35.93,obese,loss_weight,3255.94,2755.94,325.59,244.2,108.53
1640,45,Male,156,79,Lightly Active,Vegan,32.46,obese,loss_weight,2124.38,1624.38,212.44,159.33,70.81
1641,39,Female,172,60,Extremely Active,Vegan,20.28,healthy weight,mainten_weight,2506.1,2506.1,187.96,250.61,83.54
1642,52,Male,197,68,Sedentary,Omnivore,17.52,underweight,gain_muscle,1987.5,2487.5,173.91,223.59,44.17
1643,21,Male,193,74,Extremely Active,Vegetarian,19.87,healthy weight,mainten_weight,3507.88,3507.88,263.09,350.79,116.93
1644,22,Male,157,80,Extremely Active,Omnivore,32.46,obese,loss_weight,3184.88,2684.88,318.49,238.87,106.16
1645,38,Male,185,79,Sedentary,Vegetarian,23.08,healthy weight,mainten_weight,2113.5,2113.5,158.51,211.35,70.45
1646,45,Female,151,78,Lightly Active,Omnivore,34.21,obese,loss_weight,1839.41,1339.41,183.94,137.96,61.31
1647,38,Female,157,93,Sedentary,Vegan,37.73,obese,loss_weight,1872.3,1372.3,187.23,140.42,62.41
1648,48,Male,160,64,Lightly Active,Vegetarian,25.0,overweight,loss_weight,1931.88,1431.88,193.19,144.89,64.4
1649,21,Female,188,94,Lightly Active,Omnivore,26.6,overweight,loss_weight,2542.38,2042.38,254.24,190.68,84.75
1650,69,Female,194,77,Extremely Active,Vegan,20.46,healthy weight,mainten_weight,2805.35,2805.35,210.4,280.54,93.51
1651,68,Male,157,82,Moderately Active,Omnivore,33.27,obese,loss_weight,2272.69,1772.69,227.27,170.45,75.76
1652,30,Female,183,90,Extremely Active,Vegan,26.87,overweight,loss_weight,3292.22,2792.22,329.22,246.92,109.74
1653,20,Male,163,70,Very Active,Omnivore,26.35,overweight,loss_weight,2800.97,2300.97,280.1,210.07,93.37
1654,66,Female,164,90,Very Active,Omnivore,33.46,obese,loss_weight,2473.65,1973.65,247.37,185.52,82.45
1655,28,Male,151,79,Very Active,Omnivore,34.65,obese,loss_weight,2757.84,2257.84,275.78,206.84,91.93
1656,68,Female,187,50,Sedentary,Omnivore,14.3,underweight,gain_muscle,1401.3,1901.3,122.61,157.65,31.14
1657,30,Female,154,97,Very Active,Vegan,40.9,severely obese,loss_weight,2797.09,2297.09,279.71,209.78,93.24
1658,70,Male,176,52,Extremely Active,Omnivore,16.79,underweight,gain_muscle,2422.5,2922.5,211.97,272.53,53.83
1659,20,Male,179,94,Moderately Active,Vegan,29.34,overweight,loss_weight,3043.81,2543.81,304.38,228.29,101.46
1660,23,Male,187,83,Moderately Active,Vegetarian,23.74,healthy weight,mainten_weight,2927.56,2927.56,219.57,292.76,97.59
1661,29,Female,173,88,Moderately Active,Omnivore,29.4,overweight,loss_weight,2565.64,2065.64,256.56,192.42,85.52
1662,54,Male,159,70,Moderately Active,Omnivore,27.69,overweight,loss_weight,2214.56,1714.56,221.46,166.09,73.82
1663,48,Male,170,76,Moderately Active,Vegan,26.3,overweight,loss_weight,2460.62,1960.62,246.06,184.55,82.02
1664,68,Male,184,90,Extremely Active,Vegetarian,26.58,overweight,loss_weight,3258.5,2758.5,325.85,244.39,108.62
1665,65,Female,192,88,Extremely Active,Omnivore,23.87,healthy weight,mainten_weight,3028.6,3028.6,227.14,302.86,100.95
1666,32,Female,151,92,Sedentary,Omnivore,40.35,severely obese,loss_weight,1851.3,1351.3,185.13,138.85,61.71
1667,46,Female,156,80,Extremely Active,Vegan,32.87,obese,loss_weight,2629.6,2129.6,262.96,197.22,87.65
1668,70,Female,170,52,Moderately Active,Vegetarian,17.99,underweight,gain_muscle,1660.83,2160.83,145.32,186.84,36.91
1669,50,Male,155,60,Moderately Active,Omnivore,24.97,healthy weight,mainten_weight,2051.81,2051.81,153.89,205.18,68.39
1670,35,Female,152,88,Moderately Active,Omnivore,38.09,obese,loss_weight,2315.7,1815.6999999999998,231.57,173.68,77.19
1671,41,Female,157,54,Sedentary,Vegetarian,21.91,healthy weight,mainten_weight,1386.3,1386.3,103.97,138.63,46.21
1672,63,Female,166,56,Moderately Active,Vegan,20.32,healthy weight,mainten_weight,1738.33,1738.33,130.37,173.83,57.94
1673,51,Male,178,53,Moderately Active,Vegan,16.73,underweight,gain_muscle,2158.38,2658.38,188.86,242.82,47.96
1674,32,Female,160,58,Lightly Active,Vegetarian,22.66,healthy weight,mainten_weight,1731.12,1731.12,129.83,173.11,57.7
1675,52,Male,153,65,Lightly Active,Vegetarian,27.77,overweight,loss_weight,1857.97,1357.97,185.8,139.35,61.93
1676,40,Male,198,74,Sedentary,Vegan,18.88,healthy weight,mainten_weight,2139.0,2139.0,160.42,213.9,71.3
1677,21,Male,183,59,Moderately Active,Vegan,17.62,underweight,gain_muscle,2532.31,3032.31,221.58,284.88,56.27
1678,19,Female,196,52,Very Active,Omnivore,13.54,underweight,gain_muscle,2568.53,3068.53,224.75,288.96,57.08
1679,45,Male,157,53,Moderately Active,Vegetarian,21.5,healthy weight,mainten_weight,2001.44,2001.44,150.11,200.14,66.71
1680,21,Male,175,96,Very Active,Vegan,31.35,obese,loss_weight,3370.22,2870.22,337.02,252.77,112.34
1681,59,Male,179,84,Very Active,Vegetarian,26.22,overweight,loss_weight,2878.59,2378.59,287.86,215.89,95.95
1682,28,Male,156,69,Lightly Active,Vegetarian,28.35,overweight,loss_weight,2103.75,1603.75,210.38,157.78,70.12
1683,50,Female,186,92,Very Active,Omnivore,26.59,overweight,loss_weight,2883.34,2383.34,288.33,216.25,96.11
1684,22,Female,167,91,Extremely Active,Omnivore,32.63,obese,loss_weight,3197.22,2697.22,319.72,239.79,106.57
1685,30,Female,193,96,Sedentary,Vegan,25.77,overweight,loss_weight,2226.3,1726.3000000000002,222.63,166.97,74.21
1686,32,Female,169,73,Sedentary,Vegan,25.56,overweight,loss_weight,1758.3,1258.3,175.83,131.87,58.61
1687,67,Female,193,52,Lightly Active,Omnivore,13.96,underweight,gain_muscle,1691.59,2191.59,148.01,190.3,37.59
1688,51,Female,195,96,Extremely Active,Vegetarian,25.25,overweight,loss_weight,3349.22,2849.22,334.92,251.19,111.64
1689,43,Male,175,82,Lightly Active,Omnivore,26.78,overweight,loss_weight,2342.66,1842.6599999999999,234.27,175.7,78.09
1690,67,Male,179,69,Very Active,Vegetarian,21.53,healthy weight,mainten_weight,2550.84,2550.84,191.31,255.08,85.03
1691,25,Male,170,88,Sedentary,Vegetarian,30.45,obese,loss_weight,2187.0,1687.0,218.7,164.03,72.9
1692,21,Female,180,99,Extremely Active,Omnivore,30.56,obese,loss_weight,3513.1,3013.1,351.31,263.48,117.1
1693,50,Male,176,62,Sedentary,Vegan,20.02,healthy weight,mainten_weight,1770.0,1770.0,132.75,177.0,59.0
1694,53,Female,182,76,Sedentary,Vegan,22.94,healthy weight,mainten_weight,1765.8,1765.8,132.44,176.58,58.86
1695,38,Male,150,76,Very Active,Vegan,33.78,obese,loss_weight,2609.06,2109.06,260.91,195.68,86.97
